rows=8433
cols=3180
8395,2020,-671
8395,191,-894
8395,2223,-567
8395,915,149
8395,675,-152
8395,1064,621
8395,2349,-671
8395,3,-445
8395,1168,-595
8395,2167,-591
8395,282,239
8395,751,-701
8395,2861,-852
8395,497,-944
8395,437,-1001
8395,665,472
8395,2991,-518
8395,1487,-796
8395,2059,-432
8395,2068,-616
8395,409,104
8395,1026,-760
8395,327,720
8396,116,-830
8396,1864,-269
8396,630,-679
8396,2714,-262
8396,1212,40
8396,3157,-707
8396,1240,-588
8396,619,-921
8396,121,-219
8396,406,-756
8396,9,-523
8396,218,183
8396,175,489
8396,471,-792
8396,311,-708
8396,885,649
8396,772,-698
8396,1434,602
8396,1455,-920
8396,974,-688
8396,1578,-564
8396,1603,-577
8396,281,-551
8396,1006,482
8396,1321,-655
8396,1541,-273
8396,1517,777
8396,97,-6
8396,1385,-935
8396,1440,956
8396,1041,-533
8396,1514,-983
8396,224,912
8396,2010,-553
8396,2878,-470
8396,532,-158
8396,6,88
8396,2439,-883
8396,945,-862
8396,481,-856
8396,1711,-275
8396,653,-729
8396,2176,-739
8396,1829,-812
8396,1397,18
8396,1470,-899
8396,670,-597
8396,1506,-812
8396,2663,-875
8397,395,-937
8397,231,-771
8397,22,672
8397,2447,-76
8397,1449,-702
8397,584,-812
8397,1022,344
8397,2464,476
8397,758,6
8397,2970,-659
8397,516,12
8397,379,893
8397,64,-538
8397,2998,-561
8397,538,-261
8397,324,-542
8397,955,-940
8397,422,-557
8397,830,-524
8397,603,11
8397,1282,875
8397,1363,569
8397,617,849
8397,1349,-600
8397,718,-568
8397,1274,-149
8397,421,-974
8397,2601,248
8397,726,-725
8397,896,-818
8397,1223,-955
8397,215,-831
8397,1589,-697
8397,302,46
8397,960,-623
8397,1377,117
8397,915,-1017
8397,1715,-946
8397,413,-412
8397,1319,-916
8397,1059,-753
8397,70,-1019
8397,664,-231
8397,252,467
8397,1247,558
8397,3022,-626
8397,790,-758
8397,161,-868
8397,1481,-683
8397,794,-260
8397,53,356
8397,6,-849
8397,632,-985
8397,1008,55
8397,1423,-705
8397,1482,-524
8397,82,59
8397,286,-853
8397,661,633
8397,2653,-991
8397,519,-644
8397,629,-397
8398,1086,529
8398,2937,-585
8398,1670,-502
8398,986,-758
8398,1694,-155
8398,2941,-796
8398,1376,-681
8398,1272,303
8398,1458,-668
8398,496,-363
8398,2274,-414
8398,248,356
8398,1986,-527
8398,290,-667
8398,724,-560
8398,650,-966
8398,2931,-908
8398,1439,501
8398,1247,-1002
8398,29,935
8398,2176,-532
8398,926,-556
8398,1265,79
8398,2872,-585
8398,269,331
8398,1508,-552
8398,298,121
8398,383,-837
8398,1251,-565
8398,2815,-893
8398,66,-937
8398,454,-704
8398,991,191
8398,2770,-993
8398,1433,325
8398,908,58
8398,772,-755
8398,2265,154
8398,1341,-509
8398,1088,828
8398,286,375
8398,1431,507
8398,140,-898
8398,1833,-198
8398,1244,-692
8398,2182,395
8398,1257,-646
8398,478,-664
8398,153,-815
8398,973,-593
8398,147,-697
8398,2616,755
8398,1405,833
8398,3097,549
8398,764,-136
8398,3142,-818
8398,2732,-109
8398,718,-942
8398,1132,-913
8398,883,-538
8398,177,922
8398,1157,-787
8398,1011,-890
8398,2625,-795
8398,1424,-620
8398,524,53
8398,641,-585
8398,896,642
8398,229,736
8398,404,-366
8398,1548,-810
8398,2372,-817
8398,1228,-703
8398,562,-929
8398,329,-624
8398,886,-942
8398,1926,-746
8398,702,346
8398,1010,-577
8398,1333,-617
8398,2744,-949
8398,675,856
8398,1092,-841
8398,363,585
8398,391,-680
8398,608,662
8398,19,-535
8398,1300,-614
8398,2507,-704
8399,1436,-590
8399,1920,-816
8399,270,-662
8399,324,-859
8399,2956,-486
8399,1132,-1011
8399,1459,-364
8399,878,-709
8399,1534,-609
8399,1802,-99
8399,249,-82
8399,1533,-193
8399,468,-1000
8399,2485,-124
8399,409,-221
8399,667,-713
8399,2268,-893
8399,1476,-883
8399,234,-230
8399,1247,-734
8399,2278,-854
8399,770,357
8399,212,345
8399,2407,-940
8399,534,-648
8399,813,-870
8399,2325,-695
8399,2367,-296
8399,3107,-756
8399,2616,-897
8399,1123,-729
8399,2533,263
8399,1281,-838
8399,1552,-957
8399,1345,-700
8399,75,318
8399,765,359
8399,967,-689
8399,1531,-551
8399,1446,785
8399,1346,820
8399,432,-713
8399,505,152
8399,684,336
8399,1301,-309
8399,1343,-708
8399,815,106
8399,62,-597
8399,613,375
8399,863,-1009
8399,1184,-721
8399,585,645
8399,1076,72
8399,2574,606
8399,854,589
8399,1442,-738
8399,1451,-603
8399,1461,-729
8399,1095,-866
8399,424,-567
8399,2542,-70
8399,1204,-191
8399,416,-292
8399,843,-245
8399,1052,-614
8399,1960,-601
8399,418,-832
8399,182,-541
8399,1496,524
8399,120,440
8399,3045,-438
8399,1207,-303
8399,57,-683
8399,821,-928
8399,1172,1013
8399,1453,-914
8399,1202,-360
8399,3157,-19
8399,229,-963
8399,1270,-652
8399,1022,-555
8399,1454,-785
8399,3147,1
8399,1379,711
8399,1610,-914
8399,2122,-541
8399,908,118
8399,82,555
8399,1231,839
8399,528,-1015
8399,842,-650
8399,1090,-562
8399,1660,695
8399,427,-60
8399,3077,-729
8399,1786,766
8399,856,-911
8399,616,-768
8399,506,772
8399,2527,-833
8399,129,1009
8399,738,65
8399,956,-965
8399,1480,-891
8399,748,-633
8399,1757,-248
8399,303,229
8399,660,-638
8399,262,-657
8399,177,-293
8399,1265,-552
8399,1408,-1021
8399,3095,-937
8399,700,295
8399,1332,-985
8399,459,-745
8399,127,569
8399,355,-51
8399,864,-865
8399,2328,-551
8399,2171,-887
8399,654,-920
8399,1039,-727
8399,2158,-886
8399,2556,-492
8399,2434,-667
8399,2821,-652
8399,1198,-746
8399,1150,-652
8399,36,-729
8399,1525,-759
8399,338,720
8399,1298,-874
8399,930,-236
8399,598,-934
8399,1826,-605
8399,185,266
8399,2301,-824
8399,435,-866
8399,2575,241
8399,1439,-714
8399,1481,787
8399,879,-943
8399,221,-64
8399,254,-580
8399,2531,-631
8399,851,-24
8399,1036,-837
8399,302,-833
8399,617,-871
8399,1078,-209
8400,1204,-797
8400,2601,-866
8400,2668,-999
8400,258,-790
8400,844,-986
8400,494,286
8400,777,453
8400,1441,-917
8400,366,-888
8400,1503,-998
8400,2996,-551
8400,1326,-752
8400,169,-706
8400,1087,110
8400,2647,-715
8400,973,-972
8400,215,-965
8400,544,492
8400,902,-548
8400,688,-560
8400,2502,-896
8400,1415,646
8400,2446,-5
8400,2220,-437
8400,1085,-751
8400,801,-1004
8400,621,-848
8400,142,-503
8400,720,-587
8400,3097,-532
8400,120,-548
8400,1586,17
8400,1173,126
8400,710,-946
8400,1032,346
8400,3126,-584
8400,82,-1019
8400,186,-762
8400,2322,-1010
8400,384,-832
8400,427,-124
8400,314,-1023
8400,3141,-503
8400,1894,-533
8400,429,-986
8400,701,-695
8400,1884,862
8400,2034,472
8400,860,-763
8400,2576,-522
8400,1569,-687
8400,608,-491
8400,1519,-589
8400,3085,-627
8400,1528,495
8400,2869,315
8400,1324,438
8400,1199,244
8400,231,-741
8400,1185,-800
8400,1164,-770
8400,411,191
8400,1081,-528
8400,2065,-332
8400,613,415
8400,1618,-833
8400,933,472
8400,3135,-417
8400,541,-710
8400,139,-1001
8400,1237,-1002
8400,1856,-834
8400,456,737
8400,234,-165
8400,2383,697
8400,375,947
8400,1864,-512
8400,914,-590
8400,2403,174
8400,628,-907
8400,480,-944
8400,1521,-969
8400,1522,-914
8400,1763,-542
8400,2619,-897
8400,365,-937
8400,1141,496
8400,980,788
8400,1365,-584
8400,2655,-573
8400,1021,-799
8400,167,431
8400,1906,-861
8400,1800,-574
8400,794,-981
8400,2853,199
8400,308,135
8400,789,-554
8400,935,-957
8400,278,-954
8400,1156,450
8400,127,864
8400,825,-697
8400,842,-83
8400,1310,-629
8400,3013,-745
8400,189,-133
8400,469,-943
8400,1238,236
8400,2932,461
8400,445,-905
8400,1577,-798
8400,224,-807
8400,726,-789
8400,385,-523
8400,899,-553
8400,522,-244
8400,1485,-611
8400,1662,85
8400,995,-758
8400,694,-848
8400,1258,518
8400,1421,-555
8400,2663,154
8400,571,-199
8400,1304,-900
8400,1961,-635
8400,71,396
8400,283,-583
8400,1461,-1021
8400,3112,869
8400,1397,264
8401,2242,-577
8401,434,-828
8401,1142,-31
8401,1930,-1014
8401,813,-717
8401,25,-552
8401,1888,876
8401,1364,-437
8401,11,-179
8401,669,-603
8401,1150,-856
8401,2548,-782
8401,1181,-619
8401,3108,-779
8401,115,-555
8401,668,-101
8401,2675,1012
8401,1187,-1009
8401,2168,140
8401,1570,-642
8401,1090,-859
8401,1509,-583
8401,485,879
8401,1895,-563
8401,771,-863
8401,145,-605
8401,722,-587
8401,2516,-321
8401,1289,-736
8401,2247,-1023
8401,1432,-636
8401,1023,982
8401,1310,-863
8401,2239,-1008
8401,2811,-887
8401,522,188
8401,874,-406
8401,554,-855
8401,1169,-527
8401,496,-816
8401,488,-706
8401,3154,-886
8401,872,-894
8401,1079,929
8401,999,-830
8401,1138,-953
8401,2786,-801
8402,279,564
8402,69,-853
8402,1469,872
8402,1230,-699
8402,2671,174
8402,953,-881
8402,765,-552
8402,836,-881
8402,301,39
8402,2004,1013
8402,1394,-692
8402,3028,-708
8402,2246,957
8402,1034,-962
8402,778,911
8402,1088,-595
8402,1181,-636
8402,902,673
8402,2013,403
8402,2229,447
8402,967,-424
8402,329,-950
8402,1449,590
8402,841,-656
8402,476,-608
8402,798,-6
8402,924,-592
8403,2011,128
8403,1387,-969
8403,1849,-547
8403,1461,-784
8403,1050,-828
8403,665,-26
8403,290,-795
8403,1582,-113
8403,1236,-945
8403,1128,-976
8403,1338,-547
8403,394,-960
8403,1224,1014
8403,1356,-765
8403,618,-925
8403,854,960
8403,1975,-777
8403,2353,-629
8403,793,261
8403,219,-597
8403,141,-905
8403,246,-423
8403,1235,-592
8403,561,181
8403,216,-929
8403,1349,-675
8403,813,739
8403,1385,-778
8403,208,-555
8403,1476,-645
8403,1745,-806
8403,1432,-333
8403,1351,-546
8403,1458,-637
8403,42,-883
8403,1360,-574
8403,1422,-840
8403,710,-930
8403,295,454
8403,2064,207
8403,769,-286
8403,541,118
8403,2767,-937
8403,870,-855
8403,266,-977
8403,414,-665
8403,2579,131
8403,491,-653
8403,1576,-661
8403,2842,-986
8403,494,-333
8403,3151,577
8403,477,-659
8403,1255,-1008
8403,110,-529
8403,865,-758
8403,2339,-937
8403,1190,-840
8403,939,75
8403,83,747
8403,84,130
8403,218,-923
8403,569,-533
8403,2764,-584
8403,1997,-785
8403,1397,-904
8403,1062,722
8403,587,708
8403,1906,-1006
8403,1544,-654
8403,1886,-703
8403,859,687
8403,1382,-931
8403,2435,-564
8403,2494,100
8403,381,946
8403,808,-133
8403,728,45
8403,1808,-717
8403,1031,-542
8403,1047,340
8403,3163,-595
8403,1179,-983
8403,1441,272
8403,715,-1015
8403,3001,-685
8403,2795,-575
8403,1243,-943
8403,404,-757
8403,267,-708
8403,1545,973
8403,1830,-517
8404,2239,512
8404,2410,691
8404,930,-817
8404,1287,-1013
8404,395,802
8404,256,-1013
8404,784,740
8404,567,621
8404,670,-637
8404,297,-869
8404,1237,-624
8404,2365,-791
8404,1092,347
8404,827,-1018
8404,2775,-823
8404,122,-18
8404,2869,-677
8404,713,-938
8404,2409,-594
8404,432,-795
8404,1343,-615
8404,382,160
8404,1090,-714
8404,1093,640
8404,2445,-842
8404,2983,-931
8404,1586,-961
8404,697,-894
8404,198,-384
8404,101,-995
8404,555,-950
8404,903,485
8404,1075,-378
8404,607,-901
8404,2351,369
8404,1044,-715
8404,319,713
8404,800,-993
8404,381,-564
8404,1393,-847
8404,1639,-699
8404,953,-885
8404,772,176
8404,289,-534
8404,141,-1011
8404,1292,-38
8404,2577,-861
8404,1346,605
8404,1441,-36
8404,1311,-963
8404,1928,-614
8404,2644,-158
8404,987,-745
8404,3053,-712
8404,1337,-618
8404,655,-688
8404,2567,-232
8404,2968,530
8404,258,756
8404,1455,-945
8404,993,-976
8404,692,-436
8404,2926,438
8404,540,17
8404,1673,243
8404,585,-851
8404,1502,195
8404,459,252
8404,1066,-627
8404,1491,-644
8404,2116,-761
8404,2155,-583
8405,2016,-964
8405,1189,-789
8405,2192,818
8405,1518,-184
8405,318,-759
8405,485,436
8405,2752,-983
8405,64,678
8405,366,-161
8405,834,-702
8405,1476,-805
8405,1210,-631
8405,498,-701
8405,2876,-940
8405,1134,-988
8405,1045,-994
8405,34,-898
8405,2069,-802
8405,3049,640
8405,1456,-865
8405,1208,-534
8405,781,600
8405,78,-663
8405,1537,805
8405,2969,-706
8405,1390,-688
8405,858,-878
8405,662,-520
8405,125,-762
8405,1372,753
8405,978,-731
8405,2548,-679
8405,39,-632
8405,2731,-928
8405,315,987
8405,453,-746
8405,3130,-627
8405,988,-730
8405,3180,-819
8405,491,-42
8405,2205,-910
8405,203,-752
8405,2527,-629
8405,2416,-896
8405,3178,-11
8405,185,-925
8405,2504,-898
8405,660,-351
8405,855,-912
8405,636,-514
8405,541,-769
8405,2533,-702
8405,795,425
8405,639,-810
8405,1844,-869
8405,1094,-604
8406,772,-883
8406,2980,-981
8406,1631,-267
8406,1520,27
8406,890,342
8406,230,-277
8406,2793,-603
8406,371,-726
8406,123,-938
8406,485,425
8406,2834,-806
8406,933,-613
8406,735,-1000
8406,2974,790
8406,631,-590
8406,541,-701
8406,1039,-264
8406,397,-776
8406,573,-827
8406,645,-610
8406,3012,423
8406,730,689
8406,3133,611
8406,2894,-507
8406,708,-630
8406,702,-1007
8406,2314,-325
8406,1629,-677
8406,671,-990
8406,1334,-619
8406,833,-705
8406,1424,-759
8406,443,-874
8406,1142,-528
8406,138,313
8406,3094,-953
8406,667,-884
8406,391,-953
8406,3176,-390
8406,1000,-553
8406,1967,205
8406,2777,-864
8406,611,-943
8406,1020,-498
8406,77,-720
8406,1071,-606
8406,182,-614
8406,727,-894
8406,2888,-478
8406,581,-646
8406,935,-179
8406,1146,-991
8406,2104,438
8406,871,-1014
8406,1123,-571
8406,3023,453
8406,2063,-882
8406,1760,-786
8406,1626,-816
8406,2791,-585
8406,710,-617
8406,3070,-672
8406,1067,-873
8406,2273,-570
8406,592,-573
8406,568,-876
8406,206,-869
8406,299,-338
8406,226,-735
8406,2129,211
8406,1703,-860
8406,1907,229
8406,1696,-560
8406,166,-119
8406,692,-582
8406,3158,-365
8406,2235,-710
8406,311,-332
8406,140,-222
8406,746,739
8406,917,632
8406,301,-704
8406,2770,-950
8406,2533,-759
8406,823,-918
8407,795,-809
8408,1998,-866
8408,2816,335
8408,1356,-658
8408,11,303
8408,260,-911
8408,966,570
8408,1771,-174
8408,282,607
8408,1551,-853
8408,1930,147
8408,529,823
8408,889,473
8408,2421,-901
8408,1545,-1017
8408,1250,-679
8408,1474,-986
8408,159,-932
8408,1991,-668
8408,438,-780
8408,1489,-966
8408,955,-903
8408,1761,-730
8408,1357,-854
8408,1287,-838
8408,236,708
8408,123,-621
8408,88,-906
8408,303,-524
8408,2560,-316
8408,1323,-684
8408,366,871
8408,917,-772
8408,1147,-167
8408,761,-943
8408,639,659
8408,464,-923
8408,1204,-668
8408,661,-703
8408,2568,-203
8408,1014,-728
8408,997,-1011
8408,1128,805
8408,2023,-814
8408,797,598
8408,2042,-959
8408,1351,-917
8408,1006,-269
8408,591,-695
8408,2797,-926
8408,1152,-960
8408,190,-782
8408,1155,872
8408,1312,-966
8408,347,-689
8408,142,953
8408,182,271
8408,2110,971
8408,772,-559
8408,1280,91
8408,738,-721
8408,1315,-758
8408,1271,-727
8408,2147,-877
8408,806,-735
8408,375,-580
8408,991,-896
8408,1539,629
8408,1517,-557
8408,1053,-694
8408,602,-558
8408,2400,-633
8408,2584,-892
8408,1446,-577
8408,2707,-129
8408,799,-716
8408,42,-627
8408,1506,-875
8408,843,-585
8408,787,-712
8408,1021,419
8408,1943,481
8408,312,894
8408,1442,-865
8408,35,-817
8408,2011,175
8408,1416,-1014
8408,1462,-668
8408,2931,-430
8408,211,-829
8408,1282,-769
8408,2106,38
8408,988,-259
8409,1045,-657
8409,863,832
8409,1122,-1000
8409,861,-961
8409,855,-755
8409,393,-727
8409,1521,-103
8409,2368,748
8409,244,-451
8409,1480,-894
8409,1032,981
8409,731,-921
8409,2766,933
8409,658,-752
8409,1582,-321
8409,1656,69
8409,433,-999
8409,2336,-845
8409,254,-752
8409,251,1004
8409,3063,325
8409,2435,-366
8409,1578,-984
8409,2587,-858
8409,1034,-923
8409,2411,-962
8409,2755,1002
8409,1763,630
8409,1594,-790
8409,177,-785
8409,646,-624
8409,1952,928
8409,1527,-322
8409,1189,-608
8409,2146,781
8409,2800,-556
8409,2394,-784
8409,1267,223
8409,3013,-618
8409,851,-729
8409,1384,-763
8409,3062,-849
8409,780,531
8409,3122,-529
8409,325,-801
8409,1283,-210
8409,1360,-799
8409,1290,994
8409,2895,-923
8409,1943,-570
8409,3100,-962
8409,791,480
8409,891,-891
8409,1601,-625
8409,1530,-567
8409,1224,-106
8409,2359,-660
8409,10,-671
8409,13,671
8409,1710,-585
8409,1050,-865
8409,126,-877
8409,2639,-163
8409,967,-682
8409,936,-923
8409,1510,-40
8409,571,-642
8409,900,-635
8409,1335,-904
8409,1311,-630
8409,606,-640
8409,1133,-665
8409,283,-353
8409,2930,-263
8409,256,-682
8409,1534,-535
8409,1352,-589
8409,28,-913
8409,1167,-254
8409,822,333
8409,2679,-972
8409,58,-608
8409,1904,-904
8409,1364,-744
8409,2854,-718
8409,548,-18
8409,660,-89
8409,996,-802
8409,1559,-648
8409,1129,1007
8409,1299,-615
8409,1476,-622
8409,1386,-570
8409,1296,-699
8409,475,-624
8409,657,-544
8409,2619,-612
8409,883,-916
8409,350,-648
8409,1581,-848
8409,1060,-770
8409,1432,-565
8409,380,-675
8410,452,-233
8410,677,-886
8410,701,-252
8410,2724,17
8410,732,-848
8410,184,-625
8410,334,-769
8410,101,-752
8410,1347,-838
8410,1065,166
8410,2705,348
8410,2749,-539
8410,3035,85
8410,819,-739
8410,104,-799
8410,3131,-707
8410,1194,-1007
8410,252,-555
8410,2621,-636
8410,1925,-790
8410,2592,-820
8410,1360,910
8410,1169,-142
8410,370,-696
8410,527,-108
8410,2225,-522
8410,2056,-761
8410,9,-867
8410,635,-672
8410,983,741
8410,823,-176
8410,960,-627
8410,1599,837
8410,1078,-954
8410,135,432
8410,1209,-605
8410,953,-563
8410,272,728
8410,1503,659
8410,2172,-726
8410,1280,-959
8410,1367,338
8410,1262,-575
8410,956,475
8410,2587,56
8410,778,679
8410,797,-193
8410,1330,-558
8410,2269,-943
8410,1157,-627
8410,1432,-778
8410,695,-589
8410,2497,-779
8410,2068,-151
8410,1316,-848
8410,23,-762
8410,740,-1023
8410,1191,-591
8410,647,-782
8410,1146,-115
8410,2854,-870
8410,2875,-580
8410,2996,-531
8410,297,-985
8410,992,-166
8410,2518,-47
8410,454,-594
8410,828,-790
8410,225,956
8410,465,-995
8410,187,-734
8410,381,-58
8410,313,-662
8410,1393,991
8410,784,-514
8411,1105,842
8411,1460,-898
8411,1873,-5
8411,63,920
8411,1376,-470
8411,1530,-492
8411,2418,-1008
8411,1348,-998
8411,229,-400
8411,1049,-846
8411,1338,680
8411,1499,190
8411,1840,-681
8411,13,-727
8411,2802,-420
8411,1553,-983
8411,181,-831
8411,1223,-888
8411,704,76
8411,1155,-572
8411,2672,-680
8411,112,-1019
8411,627,31
8411,603,-967
8411,1886,-524
8411,480,-89
8411,1153,-731
8411,1244,-637
8411,1318,-874
8411,2362,-320
8411,1488,-697
8411,1796,795
8411,842,591
8411,748,-670
8411,2270,200
8411,435,-898
8411,787,-974
8411,2225,974
8411,1551,-251
8411,706,50
8411,2467,-92
8411,2480,-545
8411,694,-797
8411,780,-895
8411,786,-739
8411,957,-892
8411,2069,-1008
8411,1531,-878
8411,674,-140
8411,1381,-627
8411,1494,-660
8411,1166,-527
8411,3137,-408
8411,1086,-701
8411,1262,-923
8411,178,408
8411,1651,89
8411,1371,-869
8411,1557,-567
8411,1349,-973
8411,1546,-531
8411,540,-988
8411,1505,-603
8411,583,897
8411,14,-923
8411,971,-933
8411,1393,-281
8411,25,-842
8411,824,-541
8411,705,-122
8411,1655,-738
8411,2397,-950
8411,504,-21
8411,1077,-303
8411,1342,89
8411,1290,-842
8411,2020,-933
8412,1583,-849
8412,3127,886
8412,2321,-522
8412,723,-690
8412,1187,-60
8412,1856,-956
8412,858,450
8412,1524,477
8412,216,-938
8412,1311,825
8412,393,-989
8412,280,449
8412,1430,-1005
8412,152,-518
8412,2519,-640
8412,2668,-185
8412,2517,908
8412,1582,-759
8412,697,-448
8412,199,-528
8412,1576,955
8412,1428,-287
8412,699,-981
8412,1203,-358
8412,807,408
8412,3117,-213
8412,1182,-638
8412,950,-873
8412,3045,-739
8412,2749,173
8412,1324,-877
8412,976,-561
8412,860,465
8412,2541,-924
8412,16,779
8412,2865,-943
8412,1340,-1011
8412,1241,-778
8412,1061,-901
8412,638,-789
8412,146,521
8412,3020,-899
8412,777,-678
8412,329,-614
8412,1151,-867
8412,1417,-586
8412,551,-994
8412,984,-540
8412,3113,-563
8414,526,-611
8414,1337,-431
8414,579,-873
8414,978,-822
8414,966,-957
8414,831,-877
8414,2204,-986
8414,1204,-958
8414,2646,-94
8414,265,-816
8414,1788,-638
8414,311,-804
8414,1021,650
8414,2715,-751
8414,1134,-746
8414,706,-218
8414,2283,-615
8414,1598,567
8414,745,493
8414,886,-850
8414,718,-877
8414,1115,-567
8414,479,-856
8414,2005,-721
8414,454,973
8414,161,-367
8414,2713,-770
8414,391,-135
8414,1660,-1022
8414,375,-710
8414,276,-722
8414,953,-79
8414,576,-535
8414,1417,-810
8414,990,-572
8414,1112,-661
8414,2898,-542
8414,1545,394
8414,163,-827
8414,1512,-730
8414,2824,286
8414,2621,-725
8414,1425,645
8414,703,-572
8414,1045,-878
8414,3007,-302
8414,474,-263
8414,2723,-799
8414,1438,538
8414,1350,-829
8414,1015,105
8414,488,-943
8414,2576,-199
8414,841,546
8414,1254,380
8414,903,80
8414,268,557
8414,1058,-269
8414,1227,549
8414,3125,-415
8415,1104,-641
8415,734,-532
8415,723,809
8415,834,-267
8415,185,-567
8415,1119,-402
8415,221,-204
8415,129,346
8415,2737,-668
8415,690,-544
8415,564,-1012
8415,1326,-724
8415,1000,634
8415,1046,-912
8415,1273,-705
8415,3038,-807
8415,2905,-739
8415,1534,-567
8415,1068,-257
8415,2462,-651
8415,853,651
8415,2183,771
8415,1527,930
8415,1055,-693
8415,608,-848
8415,371,-939
8415,2568,-845
8415,1643,-767
8415,1875,-768
8415,1490,-838
8415,207,-728
8415,390,-718
8415,2919,-962
8415,727,828
8415,942,933
8415,1108,716
8415,1848,291
8415,2055,469
8415,1431,-814
8415,1027,793
8415,1485,-1012
8415,796,-659
8415,1150,-997
8415,2658,-575
8415,10,-870
8415,2088,-607
8415,1361,-126
8415,102,-595
8415,772,-931
8415,1519,-870
8415,1269,-702
8415,1087,-746
8415,632,-595
8415,644,-659
8415,1515,-698
8415,784,-836
8415,828,-708
8415,220,-550
8415,109,601
8415,525,-816
8415,1486,532
8415,2565,-949
8415,837,-721
8415,2189,260
8415,602,684
8415,156,-568
8415,255,-539
8415,783,-338
8415,3110,-942
8415,1551,-523
8415,1406,-923
8415,2413,-837
8415,1282,176
8415,1867,-111
8415,1903,668
8415,574,-962
8415,1299,479
8415,1517,-919
8415,2971,-413
8415,2601,157
8415,2423,896
8415,2206,-875
8415,3056,-665
8415,1316,697
8415,1846,-946
8415,2175,-707
8415,967,634
8415,1074,-463
8415,693,222
8415,2977,-653
8415,1847,-560
8415,399,-880
8415,572,-121
8415,838,-697
8415,1566,-432
8415,1368,-826
8415,1937,-672
8415,1267,-944
8415,512,-481
8415,120,-880
8415,1166,-656
8415,1181,-576
8415,1149,-730
8415,806,860
8415,24,-573
8415,1185,-717
8415,2608,-693
8415,2884,-551
8415,1238,906
8415,2989,-797
8415,2987,-1015
8415,1306,-757
8416,1329,209
8416,935,-695
